id,objet,montant,codecpv,procedure,offres_recues,acheteur_id,acheteur_nom,titulaire_siret,titulaire_nom,titulaire_activite,titulaire_effectifs,titulaire_commune,date,score_sous_enchere,raisons_score,economie_estimee_basse,economie_estimee_haute
20232023T0004200,"Fourniture, livraison et pose de columbariums - cimetière SAINT LAURENT RENNES",80256.0,45112500-0,Procédure adaptée,,21350238800019,,32130286100091,,,,,2023-11-29,55,Montant accessible (+5),8026,20064
202323125800,Fourniture de denrées alimentaires pour le compte du groupement de commandes coordonné par le CH VERDUN SAINT-MIHIEL: Lot 03: Barbecue - viandes fraîc,80225.0,15119000-5,Appel d'offres ouvert,,20003978200012,,58288022500013,,,,,2023-12-07,55,Montant accessible (+5),8022,20056
202398702801,Aménagement d'un square communal au 7 rue Simonnot - 93310 Le Pré Saint-Gervais: Lot 3: ESPACES VERTS,80173.0,45112710-5,Procédure adaptée,,21930061300011,,32764323500051,,,,,2023-12-21,55,Montant accessible (+5),8017,20043
202398702800,Aménagement d'un square communal au 7 rue Simonnot - 93310 Le Pré Saint-Gervais: Lot 3: ESPACES VERTS,80173.0,45112710-5,Procédure adaptée,,21930061300011,,32764323500051,,,,,2023-12-21,55,Montant accessible (+5),8017,20043
2023191282L0000,PEINTURE ET REVÊTEMENT DE SOL SOUPLES POUR LAMÉNAGEMENT DU,80083.21,45442100-8,Procédure adaptée,,21920023500014,,57207890500021,,,,,2023-12-18,55,Montant accessible (+5),8008,20021
202323MT0130700,PLOMBERIE - CVC,80000.0,45330000-9,Procédure adaptée,,21780165300015,,83140741600013,,,,,2023-12-29,55,Montant accessible (+5),8000,20000
2023C3F09127AU00,LOT 27 CEREALES INSTANTANEES HP,80000.0,15880000-0,Appel d'offres ouvert,,26870853400014,,40302939000065,,,,,2023-12-29,55,Montant accessible (+5),8000,20000
20242305800200,P1 PRESTATIONS DE TONTE DE PELOUSE ET DE NETTOYAGE DE MASSIFS D ARBUSTES,80000.0,77310000-6,Appel d'offres ouvert,,21060029200010,,39946359500013,,,,,2023-12-29,55,Montant accessible (+5),8000,20000
2023C3F09128AU00,FOURNITURE DENRÉES ALIMENTAIRES :  LOT 28 EAUX GELIFIEES,80000.0,15880000-0,Appel d'offres ouvert,,26870853400014,,40302939000065,,,,,2023-12-28,55,Montant accessible (+5),8000,20000
2023000000004400,Animation de la plateforme territoriale de rénovation énergé,80000.0,71241000-9,Procédure adaptée,,20006763500132,,38250613700050,,,,,2023-12-28,55,Montant accessible (+5),8000,20000
20241000,ENTRETIEN MENAGER DES BATIMENTS,80000.0,90911200-8,Procédure adaptée,,21930046400019,,48818115700048,,,,,2023-12-28,55,Montant accessible (+5),8000,20000
2023014L200,CHABAS - REPARATION PL,80000.0,50100000-6,Procédure adaptée,,25840251000022,,38751618000024,,,,,2023-12-28,55,Montant accessible (+5),8000,20000
2023A0336L0000,NETTOYAGE DU MUSEE DES MERVEILLES DE TENDE,80000.0,90910000-9,Appel d'offres ouvert,,22060001900016,,80285545200024,,,,,2023-12-28,55,Montant accessible (+5),8000,20000
2023JEUX0100,AMENAGEMENT D'UNE AIRE DE JEUX - PARC DE LA VISITATION,80000.0,37535200-9,Procédure adaptée,,21430040200010,,80060700400036,,,,,2023-12-27,55,Montant accessible (+5),8000,20000
202306400,Entretien matériel roulant - Engins spéciaux,80000.0,50111000-6,Appel d'offres ouvert,,20003610100018,,81414443200014,,,,,2023-12-27,55,Montant accessible (+5),8000,20000
202306400,Entretien matériel roulant - Engins spéciaux,80000.0,50111000-6,Appel d'offres ouvert,,20003610100018,,90994527100015,,,,,2023-12-27,55,Montant accessible (+5),8000,20000
202323MT0130500,PLAFONDS SUSPENDUS,80000.0,45421146-9,Procédure adaptée,,21780165300015,,91161603500018,,,,,2023-12-22,55,Montant accessible (+5),8000,20000
20232304100,LOT 2 SORTIE ANNUELLE,80000.0,63515000-2,Appel d'offres ouvert,,26760062500011,,32252199800011,,,,,2023-12-22,55,Montant accessible (+5),8000,20000
202319300,Acquisition d'équipements de montagne: Lot 1: Ski de randonnée et accessoires,80000.0,37411120-9,Appel d'offres ouvert,,28741020300015,,31493738400035,,,,,2023-12-22,55,Montant accessible (+5),8000,20000
2023C3F09122AU00,LOT 22 BOISSONS ALCOOLISEES (HORS VINS),80000.0,15910000-0,Appel d'offres ouvert,,26870853400014,,45132133500023,,,,,2023-12-21,55,Montant accessible (+5),8000,20000
2023190200,VIANDE PORCINE FRAICHE BIO,80000.0,15000000-8,Appel d'offres ouvert,,21310157900018,,39342235700011,,,,,2023-12-21,55,Montant accessible (+5),8000,20000
2023F843-500,LOT 5 CHAPITEAUX TENTES,80000.0,79952000-2,Procédure adaptée,,21971113200015,,53483882600012,,,,,2023-12-21,55,Montant accessible (+5),8000,20000
2023F845-200,LOT 2 PLATEAUX REPAS ET SNACKS,80000.0,55520000-1,Procédure adaptée,,21971113200015,,53483882600012,,,,,2023-12-21,55,Montant accessible (+5),8000,20000
202424001MA0100,TRANSPORT LOT 1 - RORATIONS CANTINE ET TRANSPORTS SCOLAIRES,80000.0,60140000-1,Procédure adaptée,,21590153900019,,56880016300061,,,,,2023-12-21,55,Montant accessible (+5),8000,20000
2023F845-100,LOT 1 PETITS DEJEUNERS,80000.0,55520000-1,Procédure adaptée,,21971113200015,,53483882600012,,,,,2023-12-21,55,Montant accessible (+5),8000,20000
2023193700,LEGUMINEUSES CUITES SURGELEES BIO,80000.0,15000000-8,Appel d'offres ouvert,,21310157900018,,89268765800021,,,,,2023-12-20,55,Montant accessible (+5),8000,20000
202423WG1030100,MAJ DTA RAAT ET RAAD SITE MONTPERTUIS,80000.0,71315400-3,Procédure adaptée,,20007136300010,,84319258400053,,,,,2023-12-20,55,Montant accessible (+5),8000,20000
2023M23063L0000,AMO renouvellement DSP pour la gestion du parc des expositions et de la salle évènementielle de la Ville de Mâcon,80000.0,79311000-7,Procédure adaptée,,21710270600017,,44868378900201,,,,,2023-12-19,55,Montant accessible (+5),8000,20000
2024S00600,MS11 TRAVAUX ECLAIRAGE PUBLIC AVENUE LOUIS HERBEAUX A DUNKERQUE ROSENDAEL,80000.0,45316110-9,Procédure adaptée,,20002715900017,,32712477200101,,,,,2023-12-19,55,Montant accessible (+5),8000,20000
2024S00601,MS11 TRAVAUX ECLAIRAGE PUBLIC AVENUE LOUIS HERBEAUX A DUNKERQUE ROSENDAEL,80000.0,45316110-9,Procédure adaptée,,20002715900017,,32712477200101,,,,,2023-12-19,55,Montant accessible (+5),8000,20000
202323G0570300,ENTRETIEN ET MAINTENANCE DES EQUIPEMENTS DE CLIMATISATION,80000.0,50000000-5,Procédure adaptée,,13002360900014,,50867628500010,,,,,2023-12-19,55,Montant accessible (+5),8000,20000
2023M23063L0000,AMO renouvellement DSP pour la gestion du parc des expositions et de la salle évènementielle de la Ville de Mâcon,80000.0,79311000-7,Procédure adaptée,,21710270600017,,49341861000033,,,,,2023-12-19,55,Montant accessible (+5),8000,20000
2023V3M33900AU00,ENTRETIEN DES TERRAINS SPORTIFS EN GAZON SYNTHETIQUE,80000.0,77320000-9,Procédure adaptée,,21870850100018,,33470878100029,,,,,2023-12-19,55,Montant accessible (+5),8000,20000
2023M23063L0000,AMO renouvellement DSP pour la gestion du parc des expositions et de la salle évènementielle de la Ville de Mâcon,80000.0,79311000-7,Procédure adaptée,,21710270600017,,87797423800025,,,,,2023-12-19,55,Montant accessible (+5),8000,20000
2023S03480100,ESPACES VERTS - Lot no1 : Sites de l'agglomération d'ANGOULEME,80000.0,77310000-6,Procédure adaptée,,22160001800016,,72182014000011,,,,,2023-12-18,55,Montant accessible (+5),8000,20000
20232023110200,Affiches grand format « Abribus »,80000.0,79800000-2,Appel d'offres ouvert,,20004196000010,,39065944900016,,,,,2023-12-18,55,Montant accessible (+5),8000,20000
202323AC25700,MAINTENANCE DES TRACTEURS DE PARC DE MARQUE KALMAR,80000.0,50324200-4,Appel d'offres ouvert,,25280334100236,,81436422000016,,,,,2023-12-18,55,Montant accessible (+5),8000,20000
20232023-12L0100,Impression du magazine communautaire,80000.0,79800000-2,Appel d'offres ouvert,,24760072900070,,33752949900044,,,,,2023-12-18,55,Montant accessible (+5),8000,20000
2023A2300500,LOT 5 ASSURANCE RISQUES STATUTAIRES DU PERSONNEL DE CHOLET AGGLOMERATION DU CIAS ET DU CCAS,80000.0,66512000-2,Appel d'offres ouvert,,26490071300019,,31124863701141,,,,,2023-12-15,55,Montant accessible (+5),8000,20000
2023202390500,MISSIONS DE COORDINATION EN MATIERE DE SECURITE ET PROTECTION DE LA SANTE - SPS,80000.0,71317210-8,Procédure adaptée,,24120018700177,,50774163500019,,,,,2023-12-15,55,Montant accessible (+5),8000,20000
202320231700500,LOT 5 : MENUISERIE ALUMINIUM,80000.0,45421000-4,Procédure adaptée,,21974004000015,,43890581200022,,,,,2023-12-15,55,Montant accessible (+5),8000,20000
2023122FS00,Permis conduire Montbéliard,80000.0,80411000-8,Appel d'offres ouvert,,28250001600021,,41421201900015,,,,,2023-12-15,55,Montant accessible (+5),8000,20000
202320231700300,LOT 3 : ETANCHEÏTE,80000.0,45261410-1,Procédure adaptée,,21974004000015,,79507906000021,,,,,2023-12-15,55,Montant accessible (+5),8000,20000
2023A26L300,TELESURVEILLANCE,80000.0,79713000-5,Appel d'offres ouvert,,21930078700013,,43401842000050,,,,,2023-12-13,55,Montant accessible (+5),8000,20000
2023302813RE00,FOURNITURE DE PRODUITS ET CONSOMMABLES CHIMIQUES POUR ATELIER DE MÉCANIQUE,80000.0,24000000-4,Procédure adaptée,,22840001600017,,66850296600041,,,,,2023-12-13,55,Montant accessible (+5),8000,20000
20232024020200,SURVEILLANCE DES PERSONNES ET DES BIENS,80000.0,79714000-2,Procédure adaptée,,21370208700015,,53294060800013,,,,,2023-12-13,55,Montant accessible (+5),8000,20000
2023CP029F00100,LOCATION DE MATERIEL DE TRAVAUX PUBLICS LOT1,80000.0,60182000-7,Appel d'offres ouvert,,22400001800016,,45077696805188,,,,,2023-12-13,55,Montant accessible (+5),8000,20000
2023M23065L0100,Formation intra sur site pour la délivrance d'autorisation de conduite pour engins de chantier,80000.0,80511000-9,Procédure adaptée,,21710270600017,,30540504500017,,,,,2023-12-13,55,Montant accessible (+5),8000,20000
2023CP029F00700,LOCATION DE MATERIEL DE TRAVAUX PUBLICS LOT7,80000.0,60182000-7,Appel d'offres ouvert,,22400001800016,,45077696805188,,,,,2023-12-13,55,Montant accessible (+5),8000,20000
20232023-137-100,Lot no 1: Prestations d'édition,80000.0,79822500-7,Appel d'offres ouvert,,21974009900011,,79077906000033,,,,,2023-12-12,55,Montant accessible (+5),8000,20000
20242024020200,TRAITEMENT DES DECHETS  A VALORISER,80000.0,90513200-8,Appel d'offres ouvert,,21450302100120,,8688003600024,,,,,2023-12-12,55,Montant accessible (+5),8000,20000
20242024020300,VALORISATION DES VEGETAUX ZONE NORD,80000.0,90513200-8,Appel d'offres ouvert,,21450302100120,,34530688000203,,,,,2023-12-12,55,Montant accessible (+5),8000,20000
2023-08-LOT101,FOURNITURE DE COMPOSTEURS EN BOIS,80000.0,INX 20410000-3,Procédure adaptée,,24590115200018,,41055382000037,,,,,2023-12-11,55,Montant accessible (+5),8000,20000
2023DPM00700,Abonnement du Département de l'Isère au Dauphiné Libéré - formule numérique 2024,80000.0,79980000-7,Procédure adaptée,,22380001200013,,5750274200364,,,,,2023-12-11,55,Montant accessible (+5),8000,20000
202300712311300,MISSION AMO DES CONTRATS D'EXPLOITATION DES INSTALLATIONS THERMIQUES  P1 P2 P3 DANS LES COLLEGES DU TARN.,80000.0,71356200-0,Procédure adaptée,,22810001200019,,79922282300012,,,,,2023-12-08,55,Montant accessible (+5),8000,20000
20232305500,VACANCES D'ETE EN FRANCE 2024,80000.0,63515000-2,Appel d'offres ouvert,,21940073600175,,78507491500022,,,,,2023-12-08,55,Montant accessible (+5),8000,20000
2023B15700,EXPERTISES ECO PAYSAGERES POUR LA CONNAISSANCE DES ENJEUX ENVIRONNEMENTAUX ET LA GESTION DES ESPACES NATURELS  LOT 6 ETUDE PHYTOSANITAIRE DES ARBRES,80000.0,71313400-9,Appel d'offres ouvert,,20002715900017,,33658024600070,,,,,2023-12-08,55,Montant accessible (+5),8000,20000
2023P2307800,"ELIMINATION NUISIBLES ET ESPECES INVASIVES EN INT ET EXT LOT1 RONGEURS, RONGEURS AQUATIQUES, ESPECES INVASIVES EN INT ET EXT",80000.0,90923000-3,Procédure adaptée,,21590271900016,,51052729400019,,,,,2023-12-08,55,Montant accessible (+5),8000,20000
2023274810002,2023_2748_1_00 Prestation d'accompagnement à la validation des acquis de l'expérience dans le domaine de la restauration,80000.0,80511000-9,Procédure adaptée,,22910228000018,,44243374400038,,,,,2023-12-07,55,Montant accessible (+5),8000,20000
2023O5270A00,"Accompagnement de la Direction des Evènements et de l'Animation (DEA) dans le cadre de la mise en oeuvre de la politique Zéro déchet, zéro gaspillage",80000.0,71800000-6,Procédure adaptée,,21690123100011,,48041736900091,,,,,2023-12-06,55,Montant accessible (+5),8000,20000
2023142300,FOURNITURE DE FLUIDES MOTEURS,80000.0,09211100-2,Appel d'offres ouvert,,21400046500010,,34236049200108,,,,,2023-12-06,55,Montant accessible (+5),8000,20000
202323088A0300,GRPT DE COMMANDES TMVL MISSION DE COORDINATION SPS,80000.0,71300000-1,Appel d'offres ouvert,,21370214500011,,79018278600950,,,,,2023-12-06,55,Montant accessible (+5),8000,20000
2023000000002900,PRESTATION DE VOYAGE LOT 2 HEBERGEMENT HOTELIER TYPE 3 ETOILE ET SERVICES ANNEXES,80000.0,55110000-4,Procédure adaptée,,20006047300010,,9413661100012,,,,,2023-12-05,55,Montant accessible (+5),8000,20000
20231230000,Formation avec évaluation des connaissances et du savoir-faire pour la conduite en sécurité + test AIPR,80000.0,79632000-3,Procédure adaptée,,22820001000012,,19311241400019,,,,,2023-12-05,55,Montant accessible (+5),8000,20000
2023RPA23004800,EXPLOIT-MISE A JOUR ET SUIVI DU DOCUMENT UNIQUE ET MISE EN PLACE DU PROGRAMME ANNUEL ET DE PREVENTION DES RISQUES PROFESSIONNELS ET D'AMELIORATION DES,80000.0,79311000-7,Procédure adaptée,,83187208000013,,79018467501175,,,,,2023-12-05,55,Montant accessible (+5),8000,20000
202323DAC04200,BIERES,80000.0,15950000-2,Procédure adaptée,,21590359200081,,34403921900011,,,,,2023-12-04,55,Montant accessible (+5),8000,20000
202323DAC040100,PERIODE INITIALE  TVA 20,80000.0,15982000-5,Procédure adaptée,,21590359200081,,34403921900011,,,,,2023-12-04,55,Montant accessible (+5),8000,20000
2023181201,PRESTATIONS DE TRANSPORT - 2024-RAMASSAGES SCOL.COLLEGE ST-JOSEPH VERS HUTTES,80000.0,60000000-8,Appel d'offres ouvert,,21590273500012,,33959093700043,,,,,2023-12-04,55,Montant accessible (+5),8000,20000
20232023168500,Lot no 3 ? Animations musicales pour la structure ?Mieux Grandir? au sein de la Protection Maternelle Infantile de l?Unité de Promotion de la Santé de,80000.0,92300000-4,Procédure négociée avec mise en concurrence préalable,,22830001800113,,87767811000017,,,,,2023-12-04,55,Montant accessible (+5),8000,20000
20232023168400,Lot no 2 ? Animations contes pour la structure «Mieux Grandir» au sein de la Protection Maternelle Infantile de l?Unité de Promotion de la Santé de To,80000.0,92300000-4,Procédure négociée avec mise en concurrence préalable,,22830001800113,,50170613900018,,,,,2023-12-04,55,Montant accessible (+5),8000,20000
20231800,Nettoyage des locaux municipaux de la commune d'Eze,80000.0,90522400-6,Procédure adaptée,,21060059900018,,33918789000050,,,,,2023-12-01,55,Montant accessible (+5),8000,20000
202330487300,VILLA DEPART_REHAB INTERIEUR LOT 2,80000.0,45454000-4,Procédure négociée avec mise en concurrence préalable,,22974001400019,,82363730100016,,,,,2023-12-01,55,Montant accessible (+5),8000,20000
202323BEB180100,"EXTINCTEURS, RIA ET SIGNALETIQUES",80000.0,50610000-4,Procédure adaptée,,21740012600017,,35327106700087,,,,,2023-11-29,55,Montant accessible (+5),8000,20000
202323A1400,MANDTAT M.OUVRAGE REHABILITATION ET EXTENSION CS VAUVERT,80000.0,71240000-2,Procédure adaptée,,28300001600032,,68020012800071,,,,,2023-11-29,55,Montant accessible (+5),8000,20000
202307500,IMPRESSION DE DIVERS SUPPORTS DE COMMUNICATION LOT 2 IMPRESSION DE DIVERS SUPPORTS DE COMMUNICATION POUR LE THEATRE THEO ARGENCE,80000.0,79810000-5,Procédure adaptée,,21690290800013,,52078873800026,,,,,2023-11-28,55,Montant accessible (+5),8000,20000
202323SUA040000,PRESTATIONS DE GARDIENNAGE ET DE SECURITE,80000.0,79713000-5,Procédure adaptée,,21690264300016,,52977610600013,,,,,2023-11-27,55,Montant accessible (+5),8000,20000
2023274010000,2023_2740_1_00_Alimentation petite enfance,80000.0,15800000-6,Procédure adaptée,,22910228000018,,34795633600015,,,,,2023-11-27,55,Montant accessible (+5),8000,20000
202323INV0901500,LOT 15 ELECTRICITE RENOVATION SO,79951.08,45000000-7,Procédure adaptée,,21420069300015,,35385563800014,,,,,2023-12-28,55,Montant accessible (+5),7995,19988
2023MAR2302200,INSTALLATION D UNE CENTRALE PHOTOVOLTAIQUE NOUVEAU RESTAU CENTRE,79880.0,09331200-0,Procédure adaptée,,21140437100018,,41127251100022,,,,,2023-12-04,55,Montant accessible (+5),7988,19970
20232301200100,COURS STATION PONT TRAMBOUZE  CREATION D UN SERVICE LA GRESLE,79760.0,45232150-8,Procédure adaptée,,20009466200018,,44933692400013,,,,,2023-12-15,55,Montant accessible (+5),7976,19940
20232023073BG00,LOT5 MENUISERIES EXT ALU UT NORD BAIS,79730.21,45421000-4,Procédure adaptée,,20003329800015,,50822401100017,,,,,2023-12-14,55,Montant accessible (+5),7973,19933
202420230140100,ETUDE POTENTIEL DU SITE CAMPING FERME DE VAUX,79575.0,71241000-9,Procédure adaptée,,21270284900010,,89480586000018,,,,,2023-12-04,55,Montant accessible (+5),7958,19894
2023O5195A00,"Refonte, hébergement et maintenance du site internet des Célestins, théâtre de Lyon",79500.0,72212200-1,Procédure adaptée,,21690123100011,,79086310400036,,,,,2023-11-28,55,Montant accessible (+5),7950,19875
2023PAPIE02200,Etude de la conformité des raccordements d'assainissement sur le secteur centre-ville de la commune de Saint-Laurent du Maroni,79500.0,71335000-5,Procédure adaptée,,21973311000015,,48087659800024,,,,,2023-11-27,55,Montant accessible (+5),7950,19875
202323VP01408100,MENUISERIES EXTERIEURES ALUMINIUM SERRURERIE,79340.0,45421140-7,Procédure adaptée,,21670046800012,,39039854300012,,,,,2023-12-19,55,Montant accessible (+5),7934,19835
20231753100,ARROSAGE AUTOMATIQUE,79331.31,77310000-6,Procédure négociée avec mise en concurrence préalable,,21780146300019,,32238811700036,,,,,2023-11-28,55,Montant accessible (+5),7933,19833
2023MCBLOU0600,LOT6 - MENUISERIES EXTERIEURES ALUMINIUM - SERRURERIE,79300.0,45421000-4,Procédure adaptée,,20007323700014,,88847704900025,,,,,2023-12-20,55,Montant accessible (+5),7930,19825
2023MSC231600,MARCHE SUBSEQUENT No45 PERIODE 3,79265.0,09134000-7,Appel d'offres ouvert,,25400139900065,,48136122800010,,,,,2023-12-06,55,Montant accessible (+5),7926,19816
2023-05-04-A00,MARCHE PRESTATIONS D ASSURANCES - FLOTTE AUTOMOBILE ET MISSION,79249.0,66514110-0,Appel d'offres ouvert,,21590079600123,,41444192300045,,,,,2023-12-13,55,Montant accessible (+5),7925,19812
2023-0900,REHABILITATION DU SITE DE BARACCI - LOT 14 PLOMBERIE,79203.4,45215110-1,Procédure adaptée,,21200189500052,,49258761300026,,,,,2023-12-12,55,Montant accessible (+5),7920,19801
2023M23-035 L900,M23-035VDC L9 REVETEMENTS DE SOLS FAIENCES,79088.35,45430000-0,Procédure adaptée,,21360044800012,,59722068000024,,,,,2023-12-01,55,Montant accessible (+5),7909,19772
20239PAD00,MOE MISE EN CONFORMITE DU CINE THEATRE,79000.0,71240000-2,Procédure adaptée,,21070324500170,,75295986600035,,,,,2023-12-31,55,Montant accessible (+5),7900,19750
20232313500,BOUTEILLES D'EAU DE SOURCE NON GAZEUSE POUR LES AGENTS DU CDM,79000.0,41110000-3,Procédure adaptée,,22985000300018,,84480813900019,,,,,2023-12-19,55,Montant accessible (+5),7900,19750
